UserID,clicks_in_last_90_articles,ActivityCentrality,ReceivedNegative,ReceivedPositive,VoteNegative,VotePositive,PostReplied,UserFollowed,GotPostReplied,GotFollowers,PostsAmount,TopicsPostedIn,TopicsDiversity
96998,0.4859207575380024,1.2701129750085585,0.337468982630273,1.180327868852459,0.231433506044905,0.7771919546963484,1.856353591160221,0.6666666666666666,1.8267716535433072,0.6666666666666666,1.8750830564784053,0.7466666666666667,-0.9528171964521106
97004,1.4144031896336895,1.5734337555631632,1.8676592224979323,1.8222222222222222,1.848013816925734,1.820347588361648,1.856353591160221,2.0,1.8267716535433072,1.3333333333333333,1.8750830564784053,1.3066666666666666,-0.9407331455388549
97024,1.021679541490159,-0.3334474495035947,-0.06617038875103391,-0.11147540983606558,-0.11398963730569948,-0.1445030267525874,-0.13259668508287292,0.0,-0.12598425196850394,0.0,-0.09169435215946845,-0.32,-0.46380900619973753
97031,-0.3563418888612017,-0.3875385142074632,-0.11910669975186104,-0.16029143897996356,-0.14162348877374784,-0.15543839093926967,-0.13259668508287292,0.0,-0.13123359580052493,0.0,-0.10631229235880399,-0.4533333333333333,-0.04698478325515831
97048,0.6229753301769261,1.5734337555631632,1.8527708850289495,1.8222222222222222,-0.15198618307426598,-0.17652802187072839,1.856353591160221,2.0,1.8267716535433072,0.6666666666666666,1.8750830564784053,1.2533333333333334,-0.9871466506645235
97052,0.09469225018689277,0.8414926395070179,0.1654259718775848,0.3256830601092896,1.848013816925734,1.820347588361648,-0.09944751381215469,0.0,-0.031496062992125984,0.16666666666666666,0.00132890365448505,-0.02666666666666667,-0.6741891466840936
97055,-0.047346125093446385,-0.2834645669291339,0.03970223325062035,-0.13989071038251366,-0.044905008635578586,-0.05858230814294083,-0.12154696132596685,0.0,-0.11548556430446194,0.0,-0.10631229235880399,-0.24,-0.04698478325515831
97150,-0.41116371791677125,-0.42656624443683666,-0.13234077750206782,-0.17777777777777778,-0.15198618307426598,-0.17730911931263424,-0.143646408839779,0.3333333333333333,-0.1732283464566929,0.0,-0.12491694352159469,-0.56,
97195,0.31148766508846304,-0.40671003081136603,-0.13234077750206782,-0.17777777777777778,-0.13471502590673576,-0.15621948838117555,-0.143646408839779,0.0,-0.1732283464566929,0.0,-0.12491694352159469,-0.56,
97282,1.3705457263892376,0.6655255049640534,0.1555004135649297,0.4961748633879781,0.7150259067357513,0.677211482132396,0.19889502762430938,0.6666666666666666,0.1942257217847769,0.0,0.16611295681063123,0.3466666666666667,-0.825130979998181
